gvkey,iid,datadate,conm,curcdd,prccd,trfd,exchg
015549,06W,20160325,UNICREDIT SPA,EUR,3.5250,1.01864987,194
015549,06W,20160328,UNICREDIT SPA,EUR,3.5250,1.01864987,194
015549,06W,20160329,UNICREDIT SPA,EUR,3.3871,1.01864987,194
015549,06W,20160330,UNICREDIT SPA,EUR,3.3041,1.01864987,194
015549,06W,20160331,UNICREDIT SPA,EUR,3.1861,1.01864987,194
015549,06W,20160401,UNICREDIT SPA,EUR,3.1110,1.01864987,194
015549,06W,20160404,UNICREDIT SPA,EUR,3.0321,1.01864987,194
015549,06W,20160405,UNICREDIT SPA,EUR,2.9210,1.01864987,194
015549,06W,20160406,UNICREDIT SPA,EUR,2.9841,1.01864987,194
015549,06W,20160407,UNICREDIT SPA,EUR,2.8110,1.01864987,194
015549,06W,20160408,UNICREDIT SPA,EUR,3.0590,1.01864987,194
015549,06W,20160411,UNICREDIT SPA,EUR,3.1421,1.01864987,194
015549,06W,20160412,UNICREDIT SPA,EUR,2.9721,1.01864987,194
015549,06W,20160413,UNICREDIT SPA,EUR,3.2361,1.01864987,194
015549,06W,20160414,UNICREDIT SPA,EUR,3.3890,1.01864987,194
015549,06W,20160415,UNICREDIT SPA,EUR,3.4281,1.01864987,194
015549,06W,20160418,UNICREDIT SPA,EUR,3.3381,1.05526945,194
015549,06W,20160419,UNICREDIT SPA,EUR,3.2910,1.05526945,194
015549,06W,20160420,UNICREDIT SPA,EUR,3.4310,1.05526945,194
015549,06W,20160421,UNICREDIT SPA,EUR,3.5341,1.05526945,194
015549,06W,20160422,UNICREDIT SPA,EUR,3.5310,1.05526945,194
015549,06W,20160425,UNICREDIT SPA,EUR,3.2990,1.05526945,194
015549,06W,20160426,UNICREDIT SPA,EUR,3.4910,1.05526945,194
015549,06W,20160427,UNICREDIT SPA,EUR,3.3841,1.05526945,194
015549,06W,20160428,UNICREDIT SPA,EUR,3.5641,1.05526945,194
015549,06W,20160429,UNICREDIT SPA,EUR,3.3941,1.05526945,194
015549,06W,20160502,UNICREDIT SPA,EUR,3.3941,1.05526945,194
015549,06W,20160503,UNICREDIT SPA,EUR,3.1131,1.05526945,194
015549,06W,20160504,UNICREDIT SPA,EUR,3.1021,1.05526945,194
015549,06W,20160505,UNICREDIT SPA,EUR,3.0531,1.05526945,194
015549,06W,20160506,UNICREDIT SPA,EUR,3.0561,1.05526945,194
015549,06W,20160509,UNICREDIT SPA,EUR,2.9890,1.05526945,194
015549,06W,20160510,UNICREDIT SPA,EUR,2.9471,1.05526945,194
015549,06W,20160511,UNICREDIT SPA,EUR,2.8441,1.05526945,194
015549,06W,20160512,UNICREDIT SPA,EUR,2.9271,1.05526945,194
015549,06W,20160513,UNICREDIT SPA,EUR,2.9181,1.05526945,194
015549,06W,20160516,UNICREDIT SPA,EUR,2.8800,1.05526945,194
015549,06W,20160517,UNICREDIT SPA,EUR,2.7950,1.05526945,194
015549,06W,20160518,UNICREDIT SPA,EUR,2.8410,1.05526945,194
015549,06W,20160519,UNICREDIT SPA,EUR,2.8131,1.05526945,194
015549,06W,20160520,UNICREDIT SPA,EUR,2.9931,1.05526945,194
015549,06W,20160523,UNICREDIT SPA,EUR,2.9231,1.05526945,194
015549,06W,20160524,UNICREDIT SPA,EUR,3.0481,1.05526945,194
015549,06W,20160525,UNICREDIT SPA,EUR,3.1131,1.05526945,194
015549,06W,20160526,UNICREDIT SPA,EUR,3.0041,1.05526945,194
015549,06W,20160527,UNICREDIT SPA,EUR,2.9851,1.05526945,194
015549,06W,20160530,UNICREDIT SPA,EUR,2.9851,1.05526945,194
015549,06W,20160531,UNICREDIT SPA,EUR,2.8671,1.05526945,194
015549,06W,20160601,UNICREDIT SPA,EUR,2.8150,1.05526945,194
015549,06W,20160602,UNICREDIT SPA,EUR,2.7750,1.05526945,194
015549,06W,20160603,UNICREDIT SPA,EUR,2.6661,1.05526945,194
015549,06W,20160606,UNICREDIT SPA,EUR,2.5750,1.05526945,194
015549,06W,20160607,UNICREDIT SPA,EUR,2.6750,1.05526945,194
015549,06W,20160608,UNICREDIT SPA,EUR,2.5461,1.05526945,194
015549,06W,20160609,UNICREDIT SPA,EUR,2.5481,1.05526945,194
015549,06W,20160610,UNICREDIT SPA,EUR,2.3881,1.05526945,194
015549,06W,20160613,UNICREDIT SPA,EUR,2.2741,1.05526945,194
015549,06W,20160614,UNICREDIT SPA,EUR,2.2131,1.05526945,194
015549,06W,20160615,UNICREDIT SPA,EUR,2.2631,1.05526945,194
015549,06W,20160616,UNICREDIT SPA,EUR,2.1821,1.05526945,194
015549,06W,20160617,UNICREDIT SPA,EUR,2.3650,1.05526945,194
015549,06W,20160620,UNICREDIT SPA,EUR,2.4861,1.05526945,194
015549,06W,20160621,UNICREDIT SPA,EUR,2.5090,1.05526945,194
015549,06W,20160622,UNICREDIT SPA,EUR,2.5441,1.05526945,194
015549,06W,20160623,UNICREDIT SPA,EUR,2.7050,1.05526945,194
015549,06W,20160624,UNICREDIT SPA,EUR,2.1131,1.05526945,194
015549,06W,20160627,UNICREDIT SPA,EUR,1.8965,1.05526945,194
015549,06W,20160628,UNICREDIT SPA,EUR,1.8510,1.05526945,194
015549,06W,20160629,UNICREDIT SPA,EUR,1.9226,1.05526945,194
015549,06W,20160630,UNICREDIT SPA,EUR,1.9626,1.05526945,194
015549,06W,20160701,UNICREDIT SPA,EUR,1.8635,1.05526945,194
015549,06W,20160704,UNICREDIT SPA,EUR,1.8035,1.05526945,194
015549,06W,20160705,UNICREDIT SPA,EUR,1.8305,1.05526945,194
015549,06W,20160706,UNICREDIT SPA,EUR,1.7885,1.05526945,194
015549,06W,20160707,UNICREDIT SPA,EUR,1.7645,1.05526945,194
015549,06W,20160708,UNICREDIT SPA,EUR,1.9045,1.05526945,194
015549,06W,20160711,UNICREDIT SPA,EUR,1.8440,1.05526945,194
015549,06W,20160712,UNICREDIT SPA,EUR,2.0921,1.05526945,194
015549,06W,20160713,UNICREDIT SPA,EUR,2.0171,1.05526945,194
015549,06W,20160714,UNICREDIT SPA,EUR,2.1610,1.05526945,194
015549,06W,20160715,UNICREDIT SPA,EUR,2.1750,1.05526945,194
015549,06W,20160718,UNICREDIT SPA,EUR,2.2150,1.05526945,194
015549,06W,20160719,UNICREDIT SPA,EUR,2.2010,1.05526945,194
015549,06W,20160720,UNICREDIT SPA,EUR,2.2450,1.05526945,194
015549,06W,20160721,UNICREDIT SPA,EUR,2.3110,1.05526945,194
015549,06W,20160722,UNICREDIT SPA,EUR,2.2871,1.05526945,194
015549,06W,20160725,UNICREDIT SPA,EUR,2.2841,1.05526945,194
015549,06W,20160726,UNICREDIT SPA,EUR,2.2361,1.05526945,194
015549,06W,20160727,UNICREDIT SPA,EUR,2.1661,1.05526945,194
015549,06W,20160728,UNICREDIT SPA,EUR,2.0831,1.05526945,194
015549,06W,20160729,UNICREDIT SPA,EUR,2.1910,1.05526945,194
015549,06W,20160801,UNICREDIT SPA,EUR,2.0050,1.05526945,194
015549,06W,20160802,UNICREDIT SPA,EUR,1.8360,1.05526945,194
015549,06W,20160803,UNICREDIT SPA,EUR,1.8145,1.05526945,194
015549,06W,20160804,UNICREDIT SPA,EUR,1.8321,1.05526945,194
015549,06W,20160805,UNICREDIT SPA,EUR,1.9505,1.05526945,194
015549,06W,20160808,UNICREDIT SPA,EUR,2.0131,1.05526945,194
015549,06W,20160809,UNICREDIT SPA,EUR,2.0331,1.05526945,194
015549,06W,20160810,UNICREDIT SPA,EUR,2.0410,1.05526945,194
015549,06W,20160811,UNICREDIT SPA,EUR,2.0831,1.05526945,194
015549,06W,20160812,UNICREDIT SPA,EUR,2.1150,1.05526945,194
015549,06W,20160815,UNICREDIT SPA,EUR,2.1150,1.05526945,194
015549,06W,20160816,UNICREDIT SPA,EUR,2.1190,1.05526945,194
015549,06W,20160817,UNICREDIT SPA,EUR,2.0671,1.05526945,194
015549,06W,20160818,UNICREDIT SPA,EUR,2.0490,1.05526945,194
015549,06W,20160819,UNICREDIT SPA,EUR,1.9355,1.05526945,194
015549,06W,20160822,UNICREDIT SPA,EUR,1.9535,1.05526945,194
015549,06W,20160823,UNICREDIT SPA,EUR,2.0890,1.05526945,194
015549,06W,20160824,UNICREDIT SPA,EUR,2.2431,1.05526945,194
015549,06W,20160825,UNICREDIT SPA,EUR,2.1810,1.05526945,194
015549,06W,20160826,UNICREDIT SPA,EUR,2.1890,1.05526945,194
015549,06W,20160829,UNICREDIT SPA,EUR,2.1890,1.05526945,194
015549,06W,20160830,UNICREDIT SPA,EUR,2.2431,1.05526945,194
015549,06W,20160831,UNICREDIT SPA,EUR,2.3110,1.05526945,194
015549,06W,20160901,UNICREDIT SPA,EUR,2.3150,1.05526945,194
015549,06W,20160902,UNICREDIT SPA,EUR,2.3461,1.05526945,194
015549,06W,20160905,UNICREDIT SPA,EUR,2.3331,1.05526945,194
015549,06W,20160906,UNICREDIT SPA,EUR,2.3031,1.05526945,194
015549,06W,20160907,UNICREDIT SPA,EUR,2.3110,1.05526945,194
015549,06W,20160908,UNICREDIT SPA,EUR,2.3771,1.05526945,194
015549,06W,20160909,UNICREDIT SPA,EUR,2.3350,1.05526945,194
015549,06W,20160912,UNICREDIT SPA,EUR,2.2571,1.05526945,194
015549,06W,20160913,UNICREDIT SPA,EUR,2.1571,1.05526945,194
015549,06W,20160914,UNICREDIT SPA,EUR,2.1310,1.05526945,194
015549,06W,20160915,UNICREDIT SPA,EUR,2.0971,1.05526945,194
015549,06W,20160916,UNICREDIT SPA,EUR,1.9931,1.05526945,194
015549,06W,20160919,UNICREDIT SPA,EUR,2.0350,1.05526945,194
015549,06W,20160920,UNICREDIT SPA,EUR,2.0300,1.05526945,194
015549,06W,20160921,UNICREDIT SPA,EUR,2.1110,1.05526945,194
015549,06W,20160922,UNICREDIT SPA,EUR,2.1271,1.05526945,194
015549,06W,20160923,UNICREDIT SPA,EUR,2.1471,1.05526945,194
015549,06W,20160926,UNICREDIT SPA,EUR,2.0731,1.05526945,194
015549,06W,20160927,UNICREDIT SPA,EUR,2.0200,1.05526945,194
015549,06W,20160928,UNICREDIT SPA,EUR,2.0831,1.05526945,194
015549,06W,20160929,UNICREDIT SPA,EUR,2.0450,1.05526945,194
015549,06W,20160930,UNICREDIT SPA,EUR,2.0471,1.05526945,194
015549,06W,20161003,UNICREDIT SPA,EUR,2.0321,1.05526945,194
015549,06W,20161004,UNICREDIT SPA,EUR,2.0271,1.05526945,194
015549,06W,20161005,UNICREDIT SPA,EUR,2.0950,1.05526945,194
015549,06W,20161006,UNICREDIT SPA,EUR,2.1431,1.05526945,194
015549,06W,20161007,UNICREDIT SPA,EUR,2.1290,1.05526945,194
015549,06W,20161010,UNICREDIT SPA,EUR,2.1271,1.05526945,194
015549,06W,20161011,UNICREDIT SPA,EUR,2.1061,1.05526945,194
015549,06W,20161012,UNICREDIT SPA,EUR,2.1431,1.05526945,194
015549,06W,20161013,UNICREDIT SPA,EUR,2.0650,1.05526945,194
015549,06W,20161014,UNICREDIT SPA,EUR,2.1210,1.05526945,194
015549,06W,20161017,UNICREDIT SPA,EUR,2.1571,1.05526945,194
015549,06W,20161018,UNICREDIT SPA,EUR,2.1931,1.05526945,194
015549,06W,20161019,UNICREDIT SPA,EUR,2.2310,1.05526945,194
015549,06W,20161020,UNICREDIT SPA,EUR,2.2690,1.05526945,194
015549,06W,20161021,UNICREDIT SPA,EUR,2.2600,1.05526945,194
015549,06W,20161024,UNICREDIT SPA,EUR,2.3810,1.05526945,194
015549,06W,20161025,UNICREDIT SPA,EUR,2.3050,1.05526945,194
015549,06W,20161026,UNICREDIT SPA,EUR,2.3190,1.05526945,194
015549,06W,20161027,UNICREDIT SPA,EUR,2.3571,1.05526945,194
015549,06W,20161028,UNICREDIT SPA,EUR,2.3471,1.05526945,194
015549,06W,20161031,UNICREDIT SPA,EUR,2.2841,1.05526945,194
015549,06W,20161101,UNICREDIT SPA,EUR,2.2250,1.05526945,194
015549,06W,20161102,UNICREDIT SPA,EUR,2.1271,1.05526945,194
015549,06W,20161103,UNICREDIT SPA,EUR,2.1031,1.05526945,194
015549,06W,20161104,UNICREDIT SPA,EUR,2.1271,1.05526945,194
015549,06W,20161107,UNICREDIT SPA,EUR,2.2081,1.05526945,194
015549,06W,20161108,UNICREDIT SPA,EUR,2.2090,1.05526945,194
015549,06W,20161109,UNICREDIT SPA,EUR,2.1971,1.05526945,194
015549,06W,20161110,UNICREDIT SPA,EUR,2.3141,1.05526945,194
015549,06W,20161111,UNICREDIT SPA,EUR,2.2841,1.05526945,194
015549,06W,20161114,UNICREDIT SPA,EUR,2.2961,1.05526945,194
015549,06W,20161115,UNICREDIT SPA,EUR,2.1910,1.05526945,194
015549,06W,20161116,UNICREDIT SPA,EUR,2.1010,1.05526945,194
015549,06W,20161117,UNICREDIT SPA,EUR,1.9940,1.05526945,194
015549,06W,20161118,UNICREDIT SPA,EUR,2.0031,1.05526945,194
015549,06W,20161121,UNICREDIT SPA,EUR,1.9635,1.05526945,194
015549,06W,20161122,UNICREDIT SPA,EUR,2.0141,1.05526945,194
015549,06W,20161123,UNICREDIT SPA,EUR,2.0121,1.05526945,194
015549,06W,20161124,UNICREDIT SPA,EUR,1.9900,1.05526945,194
015549,06W,20161125,UNICREDIT SPA,EUR,1.9860,1.05526945,194
015549,06W,20161128,UNICREDIT SPA,EUR,1.8726,1.05526945,194
015549,06W,20161129,UNICREDIT SPA,EUR,1.9440,1.05526945,194
015549,06W,20161130,UNICREDIT SPA,EUR,2.0190,1.05526945,194
015549,06W,20161201,UNICREDIT SPA,EUR,2.0771,1.05526945,194
015549,06W,20161202,UNICREDIT SPA,EUR,2.1050,1.05526945,194
015549,06W,20161205,UNICREDIT SPA,EUR,2.0121,1.05526945,194
015549,06W,20161206,UNICREDIT SPA,EUR,2.2141,1.05526945,194
015549,06W,20161207,UNICREDIT SPA,EUR,2.4631,1.05526945,194
015549,06W,20161208,UNICREDIT SPA,EUR,2.5521,1.05526945,194
015549,06W,20161209,UNICREDIT SPA,EUR,2.4871,1.05526945,194
015549,06W,20161212,UNICREDIT SPA,EUR,2.4131,1.05526945,194
015549,06W,20161213,UNICREDIT SPA,EUR,2.7941,1.05526945,194
015549,06W,20161214,UNICREDIT SPA,EUR,2.6241,1.05526945,194
015549,06W,20161215,UNICREDIT SPA,EUR,2.7990,1.05526945,194
015549,06W,20161216,UNICREDIT SPA,EUR,2.7900,1.05526945,194
015549,06W,20161219,UNICREDIT SPA,EUR,2.7450,1.05526945,194
015549,06W,20161220,UNICREDIT SPA,EUR,2.8041,1.05526945,194
015549,06W,20161221,UNICREDIT SPA,EUR,2.8021,1.05526945,194
015549,06W,20161222,UNICREDIT SPA,EUR,2.8610,1.05526945,194
015549,06W,20161223,UNICREDIT SPA,EUR,2.8951,1.05526945,194
015549,06W,20161226,UNICREDIT SPA,EUR,2.8951,1.05526945,194
015549,06W,20161227,UNICREDIT SPA,EUR,2.8951,1.05526945,194
015549,06W,20161228,UNICREDIT SPA,EUR,2.7850,1.05526945,194
015549,06W,20161229,UNICREDIT SPA,EUR,2.7490,1.05526945,194
015549,06W,20161230,UNICREDIT SPA,EUR,2.7390,1.05526945,194
015549,06W,20170102,UNICREDIT SPA,EUR,2.7390,1.05526945,194
015549,06W,20170103,UNICREDIT SPA,EUR,2.8161,1.05526945,194
015549,06W,20170104,UNICREDIT SPA,EUR,2.7771,1.05526945,194
015549,06W,20170105,UNICREDIT SPA,EUR,2.8321,1.05526945,194
015549,06W,20170106,UNICREDIT SPA,EUR,2.8110,1.05526945,194
015549,06W,20170109,UNICREDIT SPA,EUR,2.6881,1.05526945,194
015549,06W,20170110,UNICREDIT SPA,EUR,2.6661,1.05526945,194
015549,06W,20170111,UNICREDIT SPA,EUR,2.6331,1.05526945,194
015549,06W,20170112,UNICREDIT SPA,EUR,2.5931,1.05526945,194
015549,06W,20170113,UNICREDIT SPA,EUR,2.7050,1.05526945,194
015549,06W,20170116,UNICREDIT SPA,EUR,2.6121,1.05526945,194
015549,06W,20170117,UNICREDIT SPA,EUR,2.7421,1.05526945,194
015549,06W,20170118,UNICREDIT SPA,EUR,2.6941,1.05526945,194
015549,06W,20170119,UNICREDIT SPA,EUR,2.7371,1.05526945,194
015549,06W,20170120,UNICREDIT SPA,EUR,2.6890,1.05526945,194
015549,06W,20170123,UNICREDIT SPA,EUR,26.0300,1.05526945,194
015549,06W,20170124,UNICREDIT SPA,EUR,26.9200,1.05526945,194
015549,06W,20170125,UNICREDIT SPA,EUR,29.2100,1.05526945,194
015549,06W,20170126,UNICREDIT SPA,EUR,29.1700,1.05526945,194
015549,06W,20170127,UNICREDIT SPA,EUR,27.6150,1.05526945,194
015549,06W,20170130,UNICREDIT SPA,EUR,26.3750,1.05526945,194
015549,06W,20170131,UNICREDIT SPA,EUR,25.2450,1.05526945,194
015549,06W,20170201,UNICREDIT SPA,EUR,26.3450,1.05526945,194
015549,06W,20170202,UNICREDIT SPA,EUR,26.3300,1.05526945,194
015549,06W,20170203,UNICREDIT SPA,EUR,26.9400,1.05526945,194
015549,06W,20170206,UNICREDIT SPA,EUR,12.3650,1.05526945,194
015549,06W,20170207,UNICREDIT SPA,EUR,12.3050,1.05526945,194
015549,06W,20170208,UNICREDIT SPA,EUR,12.2450,1.05526945,194
015549,06W,20170209,UNICREDIT SPA,EUR,12.5800,1.05526945,194
015549,06W,20170210,UNICREDIT SPA,EUR,12.6350,1.05526945,194
015549,06W,20170213,UNICREDIT SPA,EUR,12.6550,1.05526945,194
015549,06W,20170214,UNICREDIT SPA,EUR,12.7450,1.05526945,194
015549,06W,20170215,UNICREDIT SPA,EUR,12.9650,1.05526945,194
015549,06W,20170216,UNICREDIT SPA,EUR,12.4850,1.05526945,194
015549,06W,20170217,UNICREDIT SPA,EUR,12.8550,1.05526945,194
015549,06W,20170220,UNICREDIT SPA,EUR,12.7750,1.05526945,194
015549,06W,20170221,UNICREDIT SPA,EUR,12.5800,1.05526945,194
015549,06W,20170222,UNICREDIT SPA,EUR,12.2050,1.05526945,194
015549,06W,20170223,UNICREDIT SPA,EUR,12.3550,1.05526945,194
015549,06W,20170224,UNICREDIT SPA,EUR,12.2150,1.05526945,194
015549,06W,20170227,UNICREDIT SPA,EUR,12.3300,1.05526945,194
015549,06W,20170228,UNICREDIT SPA,EUR,12.5300,1.05526945,194
015549,06W,20170301,UNICREDIT SPA,EUR,13.1550,1.05526945,194
015549,06W,20170302,UNICREDIT SPA,EUR,13.4900,1.05526945,194
015549,06W,20170303,UNICREDIT SPA,EUR,13.9050,1.05526945,194
015549,06W,20170306,UNICREDIT SPA,EUR,13.6150,1.05526945,194
015549,06W,20170307,UNICREDIT SPA,EUR,13.6150,1.05526945,194
015549,06W,20170308,UNICREDIT SPA,EUR,13.7100,1.05526945,194
015549,06W,20170309,UNICREDIT SPA,EUR,13.8600,1.05526945,194
015549,06W,20170310,UNICREDIT SPA,EUR,14.1650,1.05526945,194
015549,06W,20170313,UNICREDIT SPA,EUR,14.3350,1.05526945,194
015549,06W,20170314,UNICREDIT SPA,EUR,14.1100,1.05526945,194
015549,06W,20170315,UNICREDIT SPA,EUR,14.2750,1.05526945,194
015549,06W,20170316,UNICREDIT SPA,EUR,14.5850,1.05526945,194
015549,06W,20170317,UNICREDIT SPA,EUR,14.6450,1.05526945,194
015549,06W,20170320,UNICREDIT SPA,EUR,14.5500,1.05526945,194
015549,06W,20170321,UNICREDIT SPA,EUR,14.3700,1.05526945,194
015549,06W,20170322,UNICREDIT SPA,EUR,14.3600,1.05526945,194
015549,06W,20170323,UNICREDIT SPA,EUR,14.4550,1.05526945,194
015549,06W,20170324,UNICREDIT SPA,EUR,14.3950,1.05526945,194
015549,06W,20170327,UNICREDIT SPA,EUR,14.1850,1.05526945,194
015549,06W,20170328,UNICREDIT SPA,EUR,14.3350,1.05526945,194
015549,06W,20170329,UNICREDIT SPA,EUR,14.2450,1.05526945,194
015549,06W,20170330,UNICREDIT SPA,EUR,14.2850,1.05526945,194
015549,06W,20170331,UNICREDIT SPA,EUR,14.3750,1.05526945,194
015549,06W,20170403,UNICREDIT SPA,EUR,14.1650,1.05526945,194
015549,06W,20170404,UNICREDIT SPA,EUR,13.9150,1.05526945,194
015549,06W,20170405,UNICREDIT SPA,EUR,14.2850,1.05526945,194
015549,06W,20170406,UNICREDIT SPA,EUR,14.1850,1.05526945,194
015549,06W,20170407,UNICREDIT SPA,EUR,14.1000,1.05526945,194
015549,06W,20170410,UNICREDIT SPA,EUR,13.9750,1.05526945,194
015549,06W,20170411,UNICREDIT SPA,EUR,13.5350,1.05526945,194
015549,06W,20170412,UNICREDIT SPA,EUR,13.2850,1.05526945,194
015549,06W,20170413,UNICREDIT SPA,EUR,13.0050,1.05526945,194
015549,06W,20170414,UNICREDIT SPA,EUR,13.0050,1.05526945,194
015549,06W,20170417,UNICREDIT SPA,EUR,13.0050,1.05526945,194
015549,06W,20170418,UNICREDIT SPA,EUR,12.9000,1.05526945,194
015549,06W,20170419,UNICREDIT SPA,EUR,13.4950,1.05526945,194
015549,06W,20170420,UNICREDIT SPA,EUR,13.9350,1.05526945,194
015549,06W,20170421,UNICREDIT SPA,EUR,13.6450,1.05526945,194
015549,06W,20170424,UNICREDIT SPA,EUR,15.3350,1.05526945,194
015549,06W,20170425,UNICREDIT SPA,EUR,15.7600,1.05526945,194
015549,06W,20170426,UNICREDIT SPA,EUR,15.5100,1.05526945,194
015549,06W,20170427,UNICREDIT SPA,EUR,15.1050,1.05526945,194
015549,06W,20170428,UNICREDIT SPA,EUR,15.0150,1.05526945,194
015549,06W,20170501,UNICREDIT SPA,EUR,15.0150,1.05526945,194
015549,06W,20170502,UNICREDIT SPA,EUR,15.1450,1.05526945,194
015549,06W,20170503,UNICREDIT SPA,EUR,15.4450,1.05526945,194
015549,06W,20170504,UNICREDIT SPA,EUR,16.0150,1.05526945,194
015549,06W,20170505,UNICREDIT SPA,EUR,16.2800,1.05526945,194
015549,06W,20170508,UNICREDIT SPA,EUR,16.0900,1.05526945,194
015549,06W,20170509,UNICREDIT SPA,EUR,16.0950,1.05526945,194
015549,06W,20170510,UNICREDIT SPA,EUR,15.8800,1.05526945,194
015549,06W,20170511,UNICREDIT SPA,EUR,16.5750,1.05526945,194
015549,06W,20170512,UNICREDIT SPA,EUR,16.9850,1.05526945,194
015549,06W,20170515,UNICREDIT SPA,EUR,16.9300,1.05526945,194
015549,06W,20170516,UNICREDIT SPA,EUR,17.1050,1.05526945,194
015549,06W,20170517,UNICREDIT SPA,EUR,16.3550,1.05526945,194
015549,06W,20170518,UNICREDIT SPA,EUR,16.5450,1.05526945,194
015549,06W,20170519,UNICREDIT SPA,EUR,16.7850,1.05526945,194
015549,06W,20170522,UNICREDIT SPA,EUR,16.7150,1.05526945,194
015549,06W,20170523,UNICREDIT SPA,EUR,16.7050,1.05526945,194
015549,06W,20170524,UNICREDIT SPA,EUR,16.8500,1.05526945,194
015549,06W,20170525,UNICREDIT SPA,EUR,16.7850,1.05526945,194
015549,06W,20170526,UNICREDIT SPA,EUR,16.5550,1.05526945,194
015549,06W,20170529,UNICREDIT SPA,EUR,16.5550,1.05526945,194
015549,06W,20170530,UNICREDIT SPA,EUR,15.7150,1.05526945,194
015549,06W,20170531,UNICREDIT SPA,EUR,15.6750,1.05526945,194
015549,06W,20170601,UNICREDIT SPA,EUR,15.4450,1.05526945,194
015549,06W,20170602,UNICREDIT SPA,EUR,15.5050,1.05526945,194
015549,06W,20170605,UNICREDIT SPA,EUR,15.3050,1.05526945,194
015549,06W,20170606,UNICREDIT SPA,EUR,15.3000,1.05526945,194
015549,06W,20170607,UNICREDIT SPA,EUR,15.4950,1.05526945,194
015549,06W,20170608,UNICREDIT SPA,EUR,15.9250,1.05526945,194
015549,06W,20170609,UNICREDIT SPA,EUR,16.1050,1.05526945,194
015549,06W,20170612,UNICREDIT SPA,EUR,16.0550,1.05526945,194
015549,06W,20170613,UNICREDIT SPA,EUR,16.0800,1.05526945,194
015549,06W,20170614,UNICREDIT SPA,EUR,15.8950,1.05526945,194
015549,06W,20170615,UNICREDIT SPA,EUR,15.7850,1.05526945,194
015549,06W,20170616,UNICREDIT SPA,EUR,15.5750,1.05526945,194
015549,06W,20170619,UNICREDIT SPA,EUR,15.7600,1.05526945,194
015549,06W,20170620,UNICREDIT SPA,EUR,15.7900,1.05526945,194
015549,06W,20170621,UNICREDIT SPA,EUR,16.0250,1.05526945,194
015549,06W,20170622,UNICREDIT SPA,EUR,15.9350,1.05526945,194
015549,06W,20170623,UNICREDIT SPA,EUR,15.8150,1.05526945,194
015549,06W,20170626,UNICREDIT SPA,EUR,16.1650,1.05526945,194
015549,06W,20170627,UNICREDIT SPA,EUR,16.2500,1.05526945,194
015549,06W,20170628,UNICREDIT SPA,EUR,16.8650,1.05526945,194
015549,06W,20170629,UNICREDIT SPA,EUR,16.5900,1.05526945,194
015549,06W,20170630,UNICREDIT SPA,EUR,16.2900,1.05526945,194
015549,06W,20170703,UNICREDIT SPA,EUR,16.9950,1.05526945,194
015549,06W,20170704,UNICREDIT SPA,EUR,17.2050,1.05526945,194
015549,06W,20170705,UNICREDIT SPA,EUR,17.0750,1.05526945,194
015549,06W,20170706,UNICREDIT SPA,EUR,17.3350,1.05526945,194
015549,06W,20170707,UNICREDIT SPA,EUR,17.3200,1.05526945,194
015549,06W,20170710,UNICREDIT SPA,EUR,17.6250,1.05526945,194
015549,06W,20170711,UNICREDIT SPA,EUR,17.3850,1.05526945,194
015549,06W,20170712,UNICREDIT SPA,EUR,17.3400,1.05526945,194
015549,06W,20170713,UNICREDIT SPA,EUR,17.4150,1.05526945,194
015549,06W,20170714,UNICREDIT SPA,EUR,17.0650,1.05526945,194
015549,06W,20170717,UNICREDIT SPA,EUR,16.9650,1.05526945,194
015549,06W,20170718,UNICREDIT SPA,EUR,16.7350,1.05526945,194
015549,06W,20170719,UNICREDIT SPA,EUR,16.7450,1.05526945,194
015549,06W,20170720,UNICREDIT SPA,EUR,16.8200,1.05526945,194
015549,06W,20170721,UNICREDIT SPA,EUR,16.4750,1.05526945,194
015549,06W,20170724,UNICREDIT SPA,EUR,16.7150,1.05526945,194
015549,06W,20170725,UNICREDIT SPA,EUR,16.9550,1.05526945,194
015549,06W,20170726,UNICREDIT SPA,EUR,16.9700,1.05526945,194
015549,06W,20170727,UNICREDIT SPA,EUR,16.8900,1.05526945,194
015549,06W,20170728,UNICREDIT SPA,EUR,16.8550,1.05526945,194
015549,06W,20170731,UNICREDIT SPA,EUR,16.7050,1.05526945,194
015549,06W,20170801,UNICREDIT SPA,EUR,16.6700,1.05526945,194
015549,06W,20170802,UNICREDIT SPA,EUR,16.6750,1.05526945,194
015549,06W,20170803,UNICREDIT SPA,EUR,17.8250,1.05526945,194
015549,06W,20170804,UNICREDIT SPA,EUR,18.0150,1.05526945,194
015549,06W,20170807,UNICREDIT SPA,EUR,18.2950,1.05526945,194
015549,06W,20170808,UNICREDIT SPA,EUR,18.2550,1.05526945,194
015549,06W,20170809,UNICREDIT SPA,EUR,18.1050,1.05526945,194
015549,06W,20170810,UNICREDIT SPA,EUR,17.5950,1.05526945,194
015549,06W,20170811,UNICREDIT SPA,EUR,17.5050,1.05526945,194
015549,06W,20170814,UNICREDIT SPA,EUR,17.7950,1.05526945,194
015549,06W,20170815,UNICREDIT SPA,EUR,17.7600,1.05526945,194
015549,06W,20170816,UNICREDIT SPA,EUR,18.0600,1.05526945,194
015549,06W,20170817,UNICREDIT SPA,EUR,17.7650,1.05526945,194
015549,06W,20170818,UNICREDIT SPA,EUR,17.8350,1.05526945,194
015549,06W,20170821,UNICREDIT SPA,EUR,17.8100,1.05526945,194
